time,total_m3
2023-01-23 12:10:31+00:00,340.359
2023-01-23 12:10:43+00:00,340.359
2023-01-23 12:10:55+00:00,340.359
2023-01-23 12:11:07+00:00,340.359
2023-01-23 12:11:19+00:00,340.359
2023-01-23 12:11:31+00:00,340.359
2023-01-23 12:11:42+00:00,340.359
2023-01-23 12:11:55+00:00,340.359
2023-01-23 12:12:06+00:00,340.35999999999996
2023-01-23 12:12:18+00:00,340.363
2023-01-23 12:12:31+00:00,340.36499999999995
2023-01-23 12:12:42+00:00,340.36699999999996
2023-01-23 12:12:54+00:00,340.368
2023-01-23 12:13:06+00:00,340.368
2023-01-23 12:13:18+00:00,340.368
2023-01-23 12:13:30+00:00,340.368
2023-01-23 12:13:41+00:00,340.368
2023-01-23 12:13:54+00:00,340.368
2023-01-23 12:14:05+00:00,340.368
2023-01-23 12:14:17+00:00,340.368
2023-01-23 12:14:29+00:00,340.368
2023-01-23 12:14:41+00:00,340.368
2023-01-23 12:14:53+00:00,340.368
2023-01-23 12:15:05+00:00,340.368
2023-01-23 12:15:17+00:00,340.368
2023-01-23 12:15:29+00:00,340.368
2023-01-23 12:15:40+00:00,340.368
2023-01-23 12:15:52+00:00,340.368
2023-01-23 12:16:04+00:00,340.368
2023-01-23 12:16:16+00:00,340.368
2023-01-23 12:16:28+00:00,340.368
2023-01-23 12:16:40+00:00,340.368
2023-01-23 12:16:52+00:00,340.368
2023-01-23 12:17:04+00:00,340.368
2023-01-23 12:17:16+00:00,340.368
2023-01-23 12:17:27+00:00,340.368
2023-01-23 12:17:39+00:00,340.368
2023-01-23 12:17:51+00:00,340.368
2023-01-23 12:18:03+00:00,340.368
2023-01-23 12:18:15+00:00,340.37
2023-01-23 12:18:27+00:00,340.37199999999996
2023-01-23 12:18:39+00:00,340.375
2023-01-23 12:18:51+00:00,340.376
2023-01-23 12:18:53+00:00,340.376
2023-01-23 12:19:03+00:00,340.376
2023-01-23 12:19:15+00:00,340.376
2023-01-23 12:19:26+00:00,340.376
2023-01-23 12:19:39+00:00,340.376
2023-01-23 12:19:50+00:00,340.376
2023-01-23 12:20:02+00:00,340.376
2023-01-23 12:20:14+00:00,340.376
2023-01-23 12:20:26+00:00,340.376
2023-01-23 12:20:38+00:00,340.376
2023-01-23 12:20:49+00:00,340.376
2023-01-23 12:21:01+00:00,340.376
2023-01-23 12:21:13+00:00,340.376
2023-01-23 12:21:25+00:00,340.376
2023-01-23 12:21:37+00:00,340.376
2023-01-23 12:21:49+00:00,340.376
2023-01-23 12:22:02+00:00,340.376
2023-01-23 12:22:12+00:00,340.376
2023-01-23 12:22:25+00:00,340.376
2023-01-23 12:22:36+00:00,340.376
2023-01-23 12:22:48+00:00,340.376
2023-01-23 12:23:00+00:00,340.376
2023-01-23 12:23:12+00:00,340.376
2023-01-23 12:23:23+00:00,340.376
2023-01-23 12:23:35+00:00,340.376
2023-01-23 12:23:47+00:00,340.376
2023-01-23 12:23:59+00:00,340.376
2023-01-23 12:24:11+00:00,340.378
2023-01-23 12:24:23+00:00,340.38
2023-01-23 12:24:35+00:00,340.382
2023-01-23 12:24:46+00:00,340.38399999999996
2023-01-23 12:24:58+00:00,340.38399999999996
2023-01-23 12:25:10+00:00,340.38399999999996
2023-01-23 12:25:23+00:00,340.38399999999996
2023-01-23 12:25:34+00:00,340.38399999999996
2023-01-23 12:25:46+00:00,340.38399999999996
2023-01-23 12:25:58+00:00,340.38399999999996
2023-01-23 12:26:10+00:00,340.38399999999996
2023-01-23 12:26:22+00:00,340.38399999999996
2023-01-23 12:26:34+00:00,340.38399999999996
2023-01-23 12:26:45+00:00,340.38399999999996
2023-01-23 12:26:57+00:00,340.38399999999996
2023-01-23 12:27:09+00:00,340.38399999999996
2023-01-23 12:27:21+00:00,340.38399999999996
2023-01-23 12:27:33+00:00,340.38399999999996
2023-01-23 12:27:45+00:00,340.38399999999996
2023-01-23 12:27:57+00:00,340.38399999999996
2023-01-23 12:28:09+00:00,340.38399999999996
2023-01-23 12:28:20+00:00,340.38399999999996
2023-01-23 12:28:32+00:00,340.38399999999996
2023-01-23 12:28:44+00:00,340.38399999999996
2023-01-23 12:28:56+00:00,340.38399999999996
2023-01-23 12:29:07+00:00,340.38399999999996
2023-01-23 12:29:19+00:00,340.38399999999996
2023-01-23 12:29:31+00:00,340.38399999999996
2023-01-23 12:29:43+00:00,340.38399999999996
2023-01-23 12:29:55+00:00,340.38399999999996
2023-01-23 12:30:06+00:00,340.385
2023-01-23 12:30:18+00:00,340.388
2023-01-23 12:30:30+00:00,340.39
2023-01-23 12:30:42+00:00,340.392
2023-01-23 12:30:54+00:00,340.394
2023-01-23 12:31:06+00:00,340.394
2023-01-23 12:31:18+00:00,340.394
2023-01-23 12:31:30+00:00,340.394
2023-01-23 12:31:41+00:00,340.394
2023-01-23 12:31:53+00:00,340.394
2023-01-23 12:32:05+00:00,340.394
2023-01-23 12:32:17+00:00,340.394
2023-01-23 12:32:29+00:00,340.394
2023-01-23 12:32:41+00:00,340.394
2023-01-23 12:32:52+00:00,340.394
2023-01-23 12:33:04+00:00,340.394
2023-01-23 12:33:16+00:00,340.394
2023-01-23 12:33:28+00:00,340.394
2023-01-23 12:33:39+00:00,340.394
2023-01-23 12:33:41+00:00,340.394
2023-01-23 12:33:52+00:00,340.394
2023-01-23 12:34:04+00:00,340.394
2023-01-23 12:34:15+00:00,340.394
2023-01-23 12:34:27+00:00,340.394
2023-01-23 12:34:39+00:00,340.394
2023-01-23 12:34:51+00:00,340.394
2023-01-23 12:35:03+00:00,340.394
2023-01-23 12:35:15+00:00,340.394
2023-01-23 12:35:27+00:00,340.394
2023-01-23 12:35:38+00:00,340.394
2023-01-23 12:35:50+00:00,340.394
2023-01-23 12:36:02+00:00,340.394
2023-01-23 12:36:14+00:00,340.394
2023-01-23 12:36:26+00:00,340.394
2023-01-23 12:36:38+00:00,340.394
2023-01-23 12:36:50+00:00,340.394
2023-01-23 12:37:02+00:00,340.394
2023-01-23 12:37:14+00:00,340.397
2023-01-23 12:37:26+00:00,340.399
2023-01-23 12:37:38+00:00,340.40099999999995
2023-01-23 12:37:50+00:00,340.404
2023-01-23 12:38:02+00:00,340.404
2023-01-23 12:38:14+00:00,340.404
2023-01-23 12:38:26+00:00,340.404
2023-01-23 12:38:37+00:00,340.404
2023-01-23 12:38:49+00:00,340.404
2023-01-23 12:39:01+00:00,340.404
2023-01-23 12:39:13+00:00,340.404
2023-01-23 12:39:25+00:00,340.404
2023-01-23 12:39:37+00:00,340.404
2023-01-23 12:39:49+00:00,340.404
2023-01-23 12:40:01+00:00,340.404
2023-01-23 12:40:13+00:00,340.404
2023-01-23 12:40:24+00:00,340.404
2023-01-23 12:40:36+00:00,340.404
2023-01-23 12:40:48+00:00,340.404
2023-01-23 12:41:00+00:00,340.404
2023-01-23 12:41:12+00:00,340.404
2023-01-23 12:41:24+00:00,340.404
2023-01-23 12:41:36+00:00,340.404
2023-01-23 12:41:49+00:00,340.404
2023-01-23 12:42:00+00:00,340.404
2023-01-23 12:42:12+00:00,340.404
2023-01-23 12:42:24+00:00,340.404
2023-01-23 12:42:36+00:00,340.404
2023-01-23 12:42:47+00:00,340.404
2023-01-23 12:42:59+00:00,340.404
