timestamp_utc,activity_label,consumption_m3_per_min,dishwasher_running,has_activity,occupied,total_m3,washing_machine_running,consumption_L_per_min
2022-11-18 09:43:00+00:00,,0.001,0,0,0,475.355,0,1.0
2022-11-18 09:44:00+00:00,,0.0,0,0,0,475.355,0,0.0
2022-11-18 09:45:00+00:00,,0.0,0,0,0,475.355,0,0.0
2022-11-18 09:46:00+00:00,,0.001,0,0,0,475.356,0,1.0
2022-11-18 09:47:00+00:00,,0.0,0,0,0,475.356,0,0.0
2022-11-18 09:48:00+00:00,,0.0,0,0,0,475.356,0,0.0
2022-11-18 09:49:00+00:00,,0.001,0,0,0,475.357,0,1.0
2022-11-18 09:50:00+00:00,,0.0,0,0,0,475.357,0,0.0
2022-11-18 09:51:00+00:00,,0.0,0,0,0,475.357,0,0.0
2022-11-18 09:52:00+00:00,,0.0,0,0,0,475.357,0,0.0
2022-11-18 09:53:00+00:00,,0.001,0,0,0,475.358,0,1.0
2022-11-18 09:54:00+00:00,,0.0,0,0,0,475.358,0,0.0
2022-11-18 09:55:00+00:00,,0.0,0,0,0,475.358,0,0.0
2022-11-18 09:56:00+00:00,,0.001,0,0,0,475.359,0,1.0
2022-11-18 09:57:00+00:00,,0.0,0,0,0,475.359,0,0.0
2022-11-18 09:58:00+00:00,,0.0,0,0,0,475.359,0,0.0
2022-11-18 09:59:00+00:00,,0.001,0,0,0,475.36,0,1.0
2022-11-18 10:00:00+00:00,,0.0,0,0,0,475.36,0,0.0
2022-11-18 10:01:00+00:00,,0.0,0,0,0,475.36,0,0.0
2022-11-18 10:02:00+00:00,,0.0,0,0,0,475.36,0,0.0
2022-11-18 10:03:00+00:00,,0.001,0,0,0,475.361,0,1.0
2022-11-18 10:04:00+00:00,,0.0,0,0,0,475.361,0,0.0
2022-11-18 10:05:00+00:00,,0.0,0,0,0,475.361,0,0.0
2022-11-18 10:06:00+00:00,,0.001,0,0,0,475.362,0,1.0
2022-11-18 10:07:00+00:00,,0.0,0,0,0,475.362,0,0.0
2022-11-18 10:08:00+00:00,,0.0,0,0,0,475.362,0,0.0
2022-11-18 10:09:00+00:00,,0.0,0,0,0,475.362,0,0.0
2022-11-18 10:10:00+00:00,,0.001,0,0,0,475.363,0,1.0
2022-11-18 10:11:00+00:00,,0.0,0,0,0,475.363,0,0.0
2022-11-18 10:12:00+00:00,,0.0,0,0,0,475.363,0,0.0
2022-11-18 10:13:00+00:00,,0.001,0,0,0,475.364,0,1.0
2022-11-18 10:14:00+00:00,,0.0,0,0,0,475.364,0,0.0
2022-11-18 10:15:00+00:00,,0.0,0,0,0,475.364,0,0.0
2022-11-18 10:16:00+00:00,,0.001,0,0,0,475.365,0,1.0
2022-11-18 10:17:00+00:00,,0.0,0,0,0,475.365,0,0.0
2022-11-18 10:18:00+00:00,,0.0,0,0,0,475.365,0,0.0
2022-11-18 10:19:00+00:00,,0.0,0,0,0,475.365,0,0.0
2022-11-18 10:20:00+00:00,,0.001,0,0,0,475.366,0,1.0
2022-11-18 10:21:00+00:00,,0.0,0,0,0,475.366,0,0.0
2022-11-18 10:22:00+00:00,,0.0,0,0,0,475.366,0,0.0
2022-11-18 10:23:00+00:00,,0.001,0,0,0,475.367,0,1.0
2022-11-18 10:24:00+00:00,,0.0,0,0,0,475.367,0,0.0
2022-11-18 10:25:00+00:00,,0.0,0,0,0,475.367,0,0.0
2022-11-18 10:26:00+00:00,,0.001,0,0,0,475.36800000000005,0,1.0
2022-11-18 10:27:00+00:00,,0.0,0,0,0,475.36800000000005,0,0.0
2022-11-18 10:28:00+00:00,,0.0,0,0,0,475.36800000000005,0,0.0
2022-11-18 10:29:00+00:00,,0.0,0,0,0,475.36800000000005,0,0.0
2022-11-18 10:30:00+00:00,,0.001,0,0,0,475.369,0,1.0
2022-11-18 10:31:00+00:00,,0.0,0,0,0,475.369,0,0.0
2022-11-18 10:32:00+00:00,,0.0,0,0,0,475.369,0,0.0
2022-11-18 10:33:00+00:00,,0.001,0,0,0,475.37,0,1.0
2022-11-18 10:34:00+00:00,,0.0,0,0,0,475.37,0,0.0
2022-11-18 10:35:00+00:00,,0.0,0,0,0,475.37,0,0.0
2022-11-18 10:36:00+00:00,,0.0,0,0,0,475.37,0,0.0
2022-11-18 10:37:00+00:00,,0.001,0,0,0,475.371,0,1.0
2022-11-18 10:38:00+00:00,,0.0,0,0,0,475.371,0,0.0
2022-11-18 10:39:00+00:00,,0.0,0,0,0,475.371,0,0.0
2022-11-18 10:40:00+00:00,,0.0,0,0,0,475.371,0,0.0
2022-11-18 10:41:00+00:00,,0.001,0,0,0,475.372,0,1.0
2022-11-18 10:42:00+00:00,,0.0,0,0,0,475.372,0,0.0
2022-11-18 10:43:00+00:00,,0.0,0,0,0,475.372,0,0.0
2022-11-18 10:44:00+00:00,,0.001,0,0,0,475.3730000000001,0,1.0
2022-11-18 10:45:00+00:00,,0.0,0,0,0,475.3730000000001,0,0.0
2022-11-18 10:46:00+00:00,,0.0,0,0,0,475.3730000000001,0,0.0
2022-11-18 10:47:00+00:00,,0.0,0,0,0,475.3730000000001,0,0.0
2022-11-18 10:48:00+00:00,,0.001,0,0,0,475.374,0,1.0
2022-11-18 10:49:00+00:00,,0.0,0,0,0,475.374,0,0.0
2022-11-18 10:50:00+00:00,,0.0,0,0,0,475.374,0,0.0
2022-11-18 10:51:00+00:00,,0.0,0,0,0,475.374,0,0.0
2022-11-18 10:52:00+00:00,,0.001,0,0,0,475.375,0,1.0
2022-11-18 10:53:00+00:00,,0.0,0,0,0,475.375,0,0.0
2022-11-18 10:54:00+00:00,,0.0,0,0,0,475.375,0,0.0
2022-11-18 10:55:00+00:00,,0.0,0,0,0,475.375,0,0.0
2022-11-18 10:56:00+00:00,,0.001,0,0,0,475.376,0,1.0
2022-11-18 10:57:00+00:00,,0.0,0,0,0,475.376,0,0.0
2022-11-18 10:58:00+00:00,,0.0,0,0,0,475.376,0,0.0
2022-11-18 10:59:00+00:00,,0.0,0,0,0,475.376,0,0.0
2022-11-18 11:00:00+00:00,,0.001,0,0,0,475.377,0,1.0
2022-11-18 11:01:00+00:00,,0.0,0,0,0,475.377,0,0.0
2022-11-18 11:02:00+00:00,,0.0,0,0,0,475.377,0,0.0
2022-11-18 11:03:00+00:00,,0.0,0,0,0,475.377,0,0.0
2022-11-18 11:04:00+00:00,,0.001,0,0,0,475.378,0,1.0
2022-11-18 11:05:00+00:00,,0.0,0,0,0,475.378,0,0.0
2022-11-18 11:06:00+00:00,,0.0,0,0,0,475.378,0,0.0
2022-11-18 11:07:00+00:00,,0.0,0,0,0,475.378,0,0.0
2022-11-18 11:08:00+00:00,,0.001,0,0,0,475.379,0,1.0
2022-11-18 11:09:00+00:00,,0.0,0,0,0,475.379,0,0.0
2022-11-18 11:10:00+00:00,,0.0,0,0,0,475.379,0,0.0
2022-11-18 11:11:00+00:00,,0.0,0,0,0,475.379,0,0.0
2022-11-18 11:12:00+00:00,,0.001,0,0,0,475.38,0,1.0
2022-11-18 11:13:00+00:00,,0.0,0,0,0,475.38,0,0.0
2022-11-18 11:14:00+00:00,,0.0,0,0,0,475.38,0,0.0
2022-11-18 11:15:00+00:00,,0.001,0,0,0,475.381,0,1.0
2022-11-18 11:16:00+00:00,,0.0,0,0,0,475.381,0,0.0
2022-11-18 11:17:00+00:00,,0.0,0,0,0,475.381,0,0.0
2022-11-18 11:18:00+00:00,,0.001,0,0,0,475.382,0,1.0
2022-11-18 11:19:00+00:00,,0.0,0,0,0,475.382,0,0.0
2022-11-18 11:20:00+00:00,,0.0,0,0,0,475.382,0,0.0
2022-11-18 11:21:00+00:00,,0.0,0,0,0,475.382,0,0.0
2022-11-18 11:22:00+00:00,,0.001,0,0,0,475.383,0,1.0
2022-11-18 11:23:00+00:00,,0.0,0,0,0,475.383,0,0.0
2022-11-18 11:24:00+00:00,,0.0,0,0,0,475.383,0,0.0
2022-11-18 11:25:00+00:00,,0.001,0,0,0,475.384,0,1.0
2022-11-18 11:26:00+00:00,,0.0,0,0,0,475.384,0,0.0
2022-11-18 11:27:00+00:00,,0.0,0,0,0,475.384,0,0.0
2022-11-18 11:28:00+00:00,,0.0,0,0,0,475.384,0,0.0
2022-11-18 11:29:00+00:00,,0.001,0,0,0,475.385,0,1.0
2022-11-18 11:30:00+00:00,,0.0,0,0,0,475.385,0,0.0
2022-11-18 11:31:00+00:00,,0.0,0,0,0,475.385,0,0.0
2022-11-18 11:32:00+00:00,,0.001,0,0,0,475.386,0,1.0
2022-11-18 11:33:00+00:00,,0.0,0,0,0,475.386,0,0.0
2022-11-18 11:34:00+00:00,,0.0,0,0,0,475.386,0,0.0
2022-11-18 11:35:00+00:00,,0.001,0,0,0,475.387,0,1.0
2022-11-18 11:36:00+00:00,,0.0,0,0,0,475.387,0,0.0
2022-11-18 11:37:00+00:00,,0.0,0,0,0,475.387,0,0.0
2022-11-18 11:38:00+00:00,,0.0,0,0,0,475.387,0,0.0
2022-11-18 11:39:00+00:00,,0.001,0,0,0,475.388,0,1.0
2022-11-18 11:40:00+00:00,,0.0,0,0,0,475.388,0,0.0
2022-11-18 11:41:00+00:00,,0.0,0,0,0,475.388,0,0.0
2022-11-18 11:42:00+00:00,,0.001,0,0,0,475.389,0,1.0
2022-11-18 11:43:00+00:00,,0.0,0,0,0,475.389,0,0.0
2022-11-18 11:44:00+00:00,,0.0,0,0,0,475.389,0,0.0
2022-11-18 11:45:00+00:00,,0.0,0,0,0,475.389,0,0.0
2022-11-18 11:46:00+00:00,,0.001,0,0,0,475.39,0,1.0
2022-11-18 11:47:00+00:00,,0.0,0,0,0,475.39,0,0.0
2022-11-18 11:48:00+00:00,,0.0,0,0,0,475.39,0,0.0
2022-11-18 11:49:00+00:00,,0.001,0,0,0,475.391,0,1.0
2022-11-18 11:50:00+00:00,,0.0,0,0,1,475.391,0,0.0
2022-11-18 11:51:00+00:00,,0.0,0,0,1,475.391,0,0.0
2022-11-18 11:52:00+00:00,,0.007,0,0,1,475.398,0,7.0
2022-11-18 11:53:00+00:00,,0.0,0,0,1,475.398,0,0.0
2022-11-18 11:54:00+00:00,,0.001,0,0,1,475.399,0,1.0
2022-11-18 11:55:00+00:00,,0.0,0,0,1,475.399,0,0.0
2022-11-18 11:56:00+00:00,,0.0,0,0,1,475.399,0,0.0
2022-11-18 11:57:00+00:00,,0.001,0,0,1,475.4,0,1.0
2022-11-18 11:58:00+00:00,,0.0,0,0,1,475.4,0,0.0
2022-11-18 11:59:00+00:00,,0.0,0,0,1,475.4,0,0.0
2022-11-18 12:00:00+00:00,,0.001,0,0,1,475.401,0,1.0
2022-11-18 12:01:00+00:00,,0.0,0,0,1,475.401,0,0.0
2022-11-18 12:02:00+00:00,,0.0,0,0,1,475.401,0,0.0
2022-11-18 12:03:00+00:00,,0.001,0,0,1,475.402,0,1.0
2022-11-18 12:04:00+00:00,,0.0,0,0,1,475.402,0,0.0
2022-11-18 12:05:00+00:00,,0.001,0,0,1,475.403,0,1.0
2022-11-18 12:06:00+00:00,,0.0,0,0,1,475.403,0,0.0
2022-11-18 12:07:00+00:00,,0.0,0,0,1,475.403,0,0.0
2022-11-18 12:08:00+00:00,,0.0,0,0,1,475.403,0,0.0
2022-11-18 12:09:00+00:00,,0.001,0,0,1,475.404,0,1.0
2022-11-18 12:10:00+00:00,,0.0,0,0,1,475.404,0,0.0
2022-11-18 12:11:00+00:00,,0.0,0,0,1,475.404,0,0.0
2022-11-18 12:12:00+00:00,,0.001,0,0,1,475.405,0,1.0
2022-11-18 12:13:00+00:00,,0.0,0,0,1,475.405,0,0.0
2022-11-18 12:14:00+00:00,,0.0,0,0,1,475.405,0,0.0
2022-11-18 12:15:00+00:00,,0.001,0,0,1,475.406,0,1.0
2022-11-18 12:16:00+00:00,,0.0,0,0,1,475.406,0,0.0
2022-11-18 12:17:00+00:00,,0.0,0,0,1,475.406,0,0.0
2022-11-18 12:18:00+00:00,,0.0,0,0,1,475.406,0,0.0
2022-11-18 12:19:00+00:00,,0.001,0,0,1,475.407,0,1.0
2022-11-18 12:20:00+00:00,,0.0,0,0,1,475.407,0,0.0
2022-11-18 12:21:00+00:00,,0.0,0,0,1,475.407,0,0.0
2022-11-18 12:22:00+00:00,,0.0,0,0,1,475.407,0,0.0
2022-11-18 12:23:00+00:00,,0.001,0,0,1,475.408,0,1.0
2022-11-18 12:24:00+00:00,,0.0,0,0,1,475.408,0,0.0
2022-11-18 12:25:00+00:00,,0.0,0,0,1,475.408,0,0.0
2022-11-18 12:26:00+00:00,,0.001,0,0,1,475.409,0,1.0
2022-11-18 12:27:00+00:00,,0.0,0,0,1,475.409,0,0.0
2022-11-18 12:28:00+00:00,,0.0,0,0,1,475.409,0,0.0
2022-11-18 12:29:00+00:00,,0.0,0,0,1,475.409,0,0.0
2022-11-18 12:30:00+00:00,,0.001,0,0,1,475.41,0,1.0
2022-11-18 12:31:00+00:00,,0.0,0,0,1,475.41,0,0.0
2022-11-18 12:32:00+00:00,,0.0,0,0,1,475.41,0,0.0
2022-11-18 12:33:00+00:00,,0.001,0,0,1,475.411,0,1.0
2022-11-18 12:34:00+00:00,,0.0,0,0,1,475.411,0,0.0
2022-11-18 12:35:00+00:00,,0.0,0,0,1,475.411,0,0.0
2022-11-18 12:36:00+00:00,,0.001,0,0,1,475.412,0,1.0
2022-11-18 12:37:00+00:00,,0.0,0,0,1,475.412,0,0.0
2022-11-18 12:38:00+00:00,,0.0,0,0,1,475.412,0,0.0
2022-11-18 12:39:00+00:00,,0.002,0,0,1,475.414,0,2.0
2022-11-18 12:40:00+00:00,,0.003,0,0,1,475.417,0,3.0
2022-11-18 12:41:00+00:00,,0.0,0,0,1,475.417,0,0.0
2022-11-18 12:42:00+00:00,,0.001,0,0,1,475.418,0,1.0
2022-11-18 12:43:00+00:00,,0.0,0,0,1,475.418,0,0.0
2022-11-18 12:44:00+00:00,,0.0,0,0,1,475.418,0,0.0
2022-11-18 12:45:00+00:00,,0.001,0,0,1,475.419,0,1.0
2022-11-18 12:46:00+00:00,,0.0,0,0,1,475.419,0,0.0
2022-11-18 12:47:00+00:00,,0.0,0,0,1,475.419,0,0.0
2022-11-18 12:48:00+00:00,,0.0,0,0,1,475.419,0,0.0
2022-11-18 12:49:00+00:00,,0.001,0,0,1,475.42,0,1.0
2022-11-18 12:50:00+00:00,,0.0,0,0,1,475.42,0,0.0
2022-11-18 12:51:00+00:00,,0.0,0,0,1,475.42,0,0.0
2022-11-18 12:52:00+00:00,,0.0,0,0,1,475.42,0,0.0
2022-11-18 12:53:00+00:00,,0.001,0,0,1,475.4210000000001,0,1.0
2022-11-18 12:54:00+00:00,,0.0,0,0,1,475.4210000000001,0,0.0
2022-11-18 12:55:00+00:00,,0.0,0,0,1,475.4210000000001,0,0.0
2022-11-18 12:56:00+00:00,,0.0,0,0,1,475.4210000000001,0,0.0
2022-11-18 12:57:00+00:00,,0.001,0,0,1,475.422,0,1.0
2022-11-18 12:58:00+00:00,,0.0,0,0,1,475.422,0,0.0
2022-11-18 12:59:00+00:00,,0.0,0,0,1,475.422,0,0.0
2022-11-18 13:00:00+00:00,,0.001,0,0,1,475.423,0,1.0
2022-11-18 13:01:00+00:00,,0.0,0,0,1,475.423,0,0.0
2022-11-18 13:02:00+00:00,,0.0,0,0,1,475.423,0,0.0
2022-11-18 13:03:00+00:00,,0.001,0,0,1,475.424,0,1.0
2022-11-18 13:04:00+00:00,,0.0,0,0,1,475.424,0,0.0
2022-11-18 13:05:00+00:00,,0.001,0,0,1,475.425,0,1.0
2022-11-18 13:06:00+00:00,,0.0,0,0,1,475.425,0,0.0
2022-11-18 13:07:00+00:00,,0.0,0,0,1,475.425,0,0.0
2022-11-18 13:08:00+00:00,,0.001,0,0,1,475.426,0,1.0
2022-11-18 13:09:00+00:00,,0.0,0,0,1,475.426,0,0.0
2022-11-18 13:10:00+00:00,,0.0,0,0,1,475.426,0,0.0
2022-11-18 13:11:00+00:00,,0.0,0,0,1,475.426,0,0.0
2022-11-18 13:12:00+00:00,,0.004,0,0,1,475.43,0,4.0
2022-11-18 13:13:00+00:00,,0.0,0,0,1,475.43,0,0.0
2022-11-18 13:14:00+00:00,,0.0,0,0,1,475.43,0,0.0
2022-11-18 13:15:00+00:00,,0.0,0,0,1,475.43,0,0.0
2022-11-18 13:16:00+00:00,,0.001,0,0,1,475.431,0,1.0
2022-11-18 13:17:00+00:00,,0.0,0,0,1,475.431,0,0.0
2022-11-18 13:18:00+00:00,,0.0,0,0,1,475.431,0,0.0
2022-11-18 13:19:00+00:00,,0.0,0,0,1,475.431,0,0.0
2022-11-18 13:20:00+00:00,,0.001,0,0,1,475.432,0,1.0
2022-11-18 13:21:00+00:00,,0.0,0,0,1,475.432,0,0.0
2022-11-18 13:22:00+00:00,,0.0,0,0,1,475.432,0,0.0
2022-11-18 13:23:00+00:00,,0.0,0,0,1,475.432,0,0.0
2022-11-18 13:24:00+00:00,,0.001,0,0,1,475.433,0,1.0
2022-11-18 13:25:00+00:00,,0.0,0,0,1,475.433,0,0.0
2022-11-18 13:26:00+00:00,,0.0,0,0,1,475.433,0,0.0
2022-11-18 13:27:00+00:00,,0.001,0,0,1,475.434,0,1.0
2022-11-18 13:28:00+00:00,,0.0,0,0,1,475.434,0,0.0
2022-11-18 13:29:00+00:00,,0.0,0,0,1,475.434,0,0.0
2022-11-18 13:30:00+00:00,,0.001,0,0,1,475.435,0,1.0
2022-11-18 13:31:00+00:00,,0.0,0,0,1,475.435,0,0.0
2022-11-18 13:32:00+00:00,,0.0,0,0,1,475.435,0,0.0
2022-11-18 13:33:00+00:00,,0.0,0,0,1,475.435,0,0.0
2022-11-18 13:34:00+00:00,,0.001,0,0,1,475.436,0,1.0
2022-11-18 13:35:00+00:00,,0.0,0,0,1,475.436,0,0.0
2022-11-18 13:36:00+00:00,,0.0,0,0,1,475.436,0,0.0
2022-11-18 13:37:00+00:00,,0.001,0,0,1,475.437,0,1.0
2022-11-18 13:38:00+00:00,,0.0,0,0,1,475.437,0,0.0
2022-11-18 13:39:00+00:00,,0.0,0,0,1,475.437,0,0.0
2022-11-18 13:40:00+00:00,,0.001,0,0,1,475.438,0,1.0
2022-11-18 13:41:00+00:00,,0.0,0,0,1,475.438,0,0.0
2022-11-18 13:42:00+00:00,,0.001,0,0,1,475.439,0,1.0
2022-11-18 13:43:00+00:00,,0.0,0,0,1,475.439,0,0.0
2022-11-18 13:44:00+00:00,,0.0,0,0,1,475.439,0,0.0
2022-11-18 13:45:00+00:00,,0.001,0,0,1,475.44,0,1.0
2022-11-18 13:46:00+00:00,,0.0,0,0,1,475.44,0,0.0
2022-11-18 13:47:00+00:00,,0.0,0,0,1,475.44,0,0.0
2022-11-18 13:48:00+00:00,,0.001,0,0,1,475.441,0,1.0
2022-11-18 13:49:00+00:00,,0.0,0,0,1,475.441,0,0.0
2022-11-18 13:50:00+00:00,,0.0,0,0,1,475.441,0,0.0
2022-11-18 13:51:00+00:00,,0.0,0,0,1,475.441,0,0.0
2022-11-18 13:52:00+00:00,,0.001,0,0,1,475.442,0,1.0
2022-11-18 13:53:00+00:00,,0.0,0,0,1,475.442,0,0.0
2022-11-18 13:54:00+00:00,,0.006,0,0,1,475.448,0,6.0
2022-11-18 13:55:00+00:00,,0.001,0,0,1,475.449,0,1.0
2022-11-18 13:56:00+00:00,,0.0,0,0,1,475.449,0,0.0
2022-11-18 13:57:00+00:00,,0.0,0,0,1,475.449,0,0.0
2022-11-18 13:58:00+00:00,,0.0,0,0,1,475.449,0,0.0
2022-11-18 13:59:00+00:00,,0.001,0,0,1,475.4500000000001,0,1.0
2022-11-18 14:00:00+00:00,,0.0,0,0,1,475.4500000000001,0,0.0
2022-11-18 14:01:00+00:00,,0.0,0,0,1,475.4500000000001,0,0.0
2022-11-18 14:02:00+00:00,,0.001,0,0,1,475.451,0,1.0
2022-11-18 14:03:00+00:00,,0.0,0,0,1,475.451,0,0.0
2022-11-18 14:04:00+00:00,,0.0,0,0,1,475.451,0,0.0
2022-11-18 14:05:00+00:00,,0.001,0,0,1,475.452,0,1.0
2022-11-18 14:06:00+00:00,,0.0,0,0,1,475.452,0,0.0
2022-11-18 14:07:00+00:00,,0.0,0,0,1,475.452,0,0.0
2022-11-18 14:08:00+00:00,,0.009,0,0,1,475.461,0,9.0
2022-11-18 14:09:00+00:00,,0.0,0,0,1,475.461,0,0.0
2022-11-18 14:10:00+00:00,,0.0,0,0,1,475.461,0,0.0
2022-11-18 14:11:00+00:00,,0.0,0,0,1,475.461,0,0.0
2022-11-18 14:12:00+00:00,,0.0,0,0,1,475.461,0,0.0
2022-11-18 14:13:00+00:00,,0.0,0,0,1,475.461,0,0.0
2022-11-18 14:14:00+00:00,,0.0,0,0,1,475.461,0,0.0
2022-11-18 14:15:00+00:00,,0.001,0,0,1,475.462,0,1.0
2022-11-18 14:16:00+00:00,,0.0,0,0,1,475.462,0,0.0
2022-11-18 14:17:00+00:00,,0.001,0,0,1,475.463,0,1.0
2022-11-18 14:18:00+00:00,,0.0,0,0,1,475.463,0,0.0
2022-11-18 14:19:00+00:00,,0.0,0,0,1,475.463,0,0.0
2022-11-18 14:20:00+00:00,,0.001,0,0,1,475.464,0,1.0
2022-11-18 14:21:00+00:00,,0.0,0,0,1,475.464,0,0.0
2022-11-18 14:22:00+00:00,,0.001,0,0,1,475.465,0,1.0
2022-11-18 14:23:00+00:00,,0.0,0,0,1,475.465,0,0.0
2022-11-18 14:24:00+00:00,,0.0,0,0,1,475.465,0,0.0
2022-11-18 14:25:00+00:00,,0.001,0,0,1,475.466,0,1.0
2022-11-18 14:26:00+00:00,,0.001,0,0,1,475.467,0,1.0
2022-11-18 14:27:00+00:00,,0.0,0,0,1,475.467,0,0.0
2022-11-18 14:28:00+00:00,,0.0,0,0,1,475.467,0,0.0
2022-11-18 14:29:00+00:00,,0.001,0,0,1,475.468,0,1.0
2022-11-18 14:30:00+00:00,,0.001,0,0,1,475.4690000000001,0,1.0
2022-11-18 14:31:00+00:00,,0.0,0,0,1,475.4690000000001,0,0.0
2022-11-18 14:32:00+00:00,,0.0,0,0,1,475.4690000000001,0,0.0
2022-11-18 14:33:00+00:00,,0.001,0,0,1,475.47,0,1.0
2022-11-18 14:34:00+00:00,,0.001,0,0,1,475.471,0,1.0
2022-11-18 14:35:00+00:00,,0.0,0,0,1,475.471,0,0.0
2022-11-18 14:36:00+00:00,,0.001,0,0,1,475.472,0,1.0
2022-11-18 14:37:00+00:00,,0.0,0,0,1,475.472,0,0.0
2022-11-18 14:38:00+00:00,,0.0,0,0,1,475.472,0,0.0
2022-11-18 14:39:00+00:00,,0.001,0,0,1,475.473,0,1.0
2022-11-18 14:40:00+00:00,,0.0,0,0,1,475.473,0,0.0
2022-11-18 14:41:00+00:00,,0.001,0,0,1,475.4740000000001,0,1.0
2022-11-18 14:42:00+00:00,,0.0,0,0,1,475.4740000000001,0,0.0
2022-11-18 14:43:00+00:00,,0.0,0,0,1,475.4740000000001,0,0.0
2022-11-18 14:44:00+00:00,,0.001,0,0,1,475.475,0,1.0
2022-11-18 14:45:00+00:00,,0.0,0,0,1,475.475,0,0.0
2022-11-18 14:46:00+00:00,,0.0,0,0,1,475.475,0,0.0
2022-11-18 14:47:00+00:00,,0.001,0,0,1,475.476,0,1.0
2022-11-18 14:48:00+00:00,,0.0,0,0,1,475.476,0,0.0
2022-11-18 14:49:00+00:00,,0.0,0,0,1,475.476,0,0.0
2022-11-18 14:50:00+00:00,,0.001,0,0,1,475.477,0,1.0
2022-11-18 14:51:00+00:00,,0.0,0,0,1,475.477,0,0.0
2022-11-18 14:52:00+00:00,,0.0,0,0,1,475.477,0,0.0
2022-11-18 14:53:00+00:00,,0.001,0,0,1,475.478,0,1.0
2022-11-18 14:54:00+00:00,,0.0,0,0,1,475.478,0,0.0
2022-11-18 14:55:00+00:00,,0.0,0,0,1,475.478,0,0.0
2022-11-18 14:56:00+00:00,,0.001,0,0,1,475.479,0,1.0
2022-11-18 14:57:00+00:00,,0.0,0,0,1,475.479,0,0.0
2022-11-18 14:58:00+00:00,,0.001,0,0,1,475.48,0,1.0
2022-11-18 14:59:00+00:00,,0.0,0,0,1,475.48,0,0.0
2022-11-18 15:00:00+00:00,,0.0,0,0,1,475.48,0,0.0
2022-11-18 15:01:00+00:00,,0.001,0,0,1,475.481,0,1.0
2022-11-18 15:02:00+00:00,,0.0,0,0,1,475.481,0,0.0
2022-11-18 15:03:00+00:00,,0.001,0,0,1,475.482,0,1.0
2022-11-18 15:04:00+00:00,,0.0,0,0,1,475.482,0,0.0
2022-11-18 15:05:00+00:00,,0.0,0,0,1,475.482,0,0.0
2022-11-18 15:06:00+00:00,,0.001,0,0,1,475.483,0,1.0
2022-11-18 15:07:00+00:00,,0.0,0,0,1,475.483,0,0.0
2022-11-18 15:08:00+00:00,,0.0,0,0,1,475.483,0,0.0
2022-11-18 15:09:00+00:00,,0.001,0,0,1,475.484,0,1.0
2022-11-18 15:10:00+00:00,,0.0,0,0,1,475.484,0,0.0
2022-11-18 15:11:00+00:00,,0.001,0,0,1,475.485,0,1.0
2022-11-18 15:12:00+00:00,,0.0,0,0,1,475.485,0,0.0
2022-11-18 15:13:00+00:00,,0.001,0,0,1,475.486,0,1.0
2022-11-18 15:14:00+00:00,,0.0,0,0,1,475.486,0,0.0
2022-11-18 15:15:00+00:00,,0.001,0,0,1,475.487,0,1.0
2022-11-18 15:16:00+00:00,,0.0,0,0,1,475.487,0,0.0
2022-11-18 15:17:00+00:00,,0.0,0,0,1,475.487,0,0.0
2022-11-18 15:18:00+00:00,,0.001,0,0,1,475.488,0,1.0
2022-11-18 15:19:00+00:00,,0.0,0,0,1,475.488,0,0.0
2022-11-18 15:20:00+00:00,,0.001,0,0,1,475.489,0,1.0
2022-11-18 15:21:00+00:00,,0.003,0,0,1,475.492,0,3.0
2022-11-18 15:22:00+00:00,,0.009,0,0,1,475.501,0,9.0
2022-11-18 15:23:00+00:00,,0.002,0,0,1,475.503,0,2.0
2022-11-18 15:24:00+00:00,,0.0,0,0,1,475.503,0,0.0
2022-11-18 15:25:00+00:00,,0.0,0,0,1,475.503,0,0.0
2022-11-18 15:26:00+00:00,,0.0,0,0,1,475.503,0,0.0
2022-11-18 15:27:00+00:00,,0.0,0,0,1,475.503,0,0.0
2022-11-18 15:28:00+00:00,,0.001,0,0,1,475.504,0,1.0
2022-11-18 15:29:00+00:00,,0.0,0,0,1,475.504,0,0.0
2022-11-18 15:30:00+00:00,,0.0,0,0,1,475.504,0,0.0
2022-11-18 15:31:00+00:00,,0.001,0,0,1,475.505,0,1.0
2022-11-18 15:32:00+00:00,,0.0,0,0,1,475.505,0,0.0
2022-11-18 15:33:00+00:00,,0.001,0,0,1,475.506,0,1.0
2022-11-18 15:34:00+00:00,,0.0,0,0,1,475.506,0,0.0
2022-11-18 15:35:00+00:00,,0.001,0,0,1,475.507,0,1.0
2022-11-18 15:36:00+00:00,,0.0,0,0,1,475.507,0,0.0
2022-11-18 15:37:00+00:00,,0.0,0,0,1,475.507,0,0.0
2022-11-18 15:38:00+00:00,,0.001,0,0,1,475.508,0,1.0
2022-11-18 15:39:00+00:00,,0.0,0,0,1,475.508,0,0.0
2022-11-18 15:40:00+00:00,,0.001,0,0,1,475.509,0,1.0
2022-11-18 15:41:00+00:00,,0.0,0,0,1,475.509,0,0.0
2022-11-18 15:42:00+00:00,,0.001,0,0,1,475.51,0,1.0
2022-11-18 15:43:00+00:00,,0.0,0,0,1,475.51,0,0.0
2022-11-18 15:44:00+00:00,,0.0,0,0,1,475.51,0,0.0
2022-11-18 15:45:00+00:00,,0.001,0,0,1,475.511,0,1.0
2022-11-18 15:46:00+00:00,,0.0,0,0,1,475.511,0,0.0
