time,total_m3
2023-01-12 20:04:01+00:00,201.687
2023-01-12 20:04:12+00:00,201.687
2023-01-12 20:04:24+00:00,201.687
2023-01-12 20:04:36+00:00,201.687
2023-01-12 20:04:48+00:00,201.687
2023-01-12 20:05:00+00:00,201.687
2023-01-12 20:05:12+00:00,201.687
2023-01-12 20:05:24+00:00,201.687
2023-01-12 20:05:36+00:00,201.687
2023-01-12 20:05:48+00:00,201.687
